x coord, y coord, z coord
0.596092,0.208566,0.624646
0.549938,0.57402,0.13701
0.547224,0.13965,0.317567
0.034661,0.545915,0.0687785
0.194842,0.0834089,0.307846
0.150124,0.0435911,0.14515
0.676571,0.260043,0.556485
0.561592,0.520697,0.285517
0.528241,0.414131,0.693038
0.104983,0.496547,0.0343989
0.194844,0.669932,0.437237
0.232557,0.24547,0.383773
0.268911,0.613821,0.159023
0.420583,0.298012,0.0543564
0.479316,0.0852264,0.447357
0.0450804,0.308143,0.0343469
0.253921,0.652565,0.686731
0.146849,0.392587,0.122591
0.412218,0.0344928,0.322007
0.320067,0.104226,0.678494
0.516343,0.257474,0.0774508
0.0920318,0.443412,0.660341
0.424737,0.549229,0.0830709
0.619271,0.585579,0.49951
0.526988,0.547534,0.226139
0.23064,0.523097,0.28924
0.202494,0.427988,0.60549
0.113759,0.325858,0.364057
0.439388,0.507079,0.577208
0.333931,0.394535,8.30069e-05
0.425704,0.578019,0.370862
0.186307,0.199429,0.199716
0.550445,0.159976,0.600231
0.291511,0.1166,0.0506144
0.56225,0.636554,0.422622
0.570643,0.182478,0.0536796
0.569289,0.263578,0.0134601
0.347696,0.0782001,0.580644
0.0590693,0.672904,0.0376995
0.657637,0.634104,0.616475
0.0121387,0.242307,0.539212
0.68365,0.130758,0.0617857
0.375432,0.285884,0.0200447
0.345764,0.539661,0.0835013
0.121479,0.0407928,0.67393
0.184318,0.517238,0.156259
0.657286,0.172155,0.195735
0.478381,0.678795,0.659815
0.231972,0.641427,0.371708
0.0683867,0.57675,0.190813
0.657368,0.16878,0.409336
0.485956,0.270187,0.212722
0.495413,0.167061,0.49449
0.562681,0.522555,0.6677
0.278993,0.428432,0.305378
0.115213,0.192367,0.0714881
0.0186874,0.16689,0.120659
0.0630705,0.246888,0.350156
0.235365,0.376262,0.214982
0.468177,0.44539,0.622438
0.118961,0.403496,0.428886
0.103601,0.0376707,0.665233
0.502295,0.360744,0.157942
0.423682,0.394649,0.00282273
0.487766,0.11613,0.21415
0.46542,0.685154,0.577691
0.291002,0.454491,0.231904
0.266135,0.297567,0.306851
0.39678,0.266404,0.137221
0.169222,0.491765,0.267854
0.671281,0.600588,0.25134
0.249101,0.0902215,0.508401
0.176562,0.189542,0.17952
0.607616,0.418285,0.647331
0.552245,0.579219,0.345176
0.565275,0.114351,0.530559
0.313195,0.574836,0.438036
0.265713,0.41717,0.31242
0.0668824,0.3966,0.569652
0.344076,0.0124073,0.577346
0.317525,0.596205,0.541387
0.018366,0.352445,0.303015
0.582441,0.0534719,0.242902
0.339673,0.109379,0.233765
0.589156,0.478962,0.184668
0.106333,0.309004,0.342461
0.0268118,0.179847,0.52548
0.381313,0.422996,0.523568
0.00144673,0.25913,0.033807
0.240931,0.477045,0.648141
0.377029,0.661784,0.148396
0.0280784,0.265736,0.213738
0.665294,0.417399,0.623976
0.477418,0.00743751,0.604965
0.355614,0.559586,0.00917312
0.615756,0.489538,0.577123
0.305977,0.593024,0.449693
0.0181025,0.693896,0.256799
0.303455,0.515886,0.546579
0.0631145,0.133645,0.243569
0.0930147,0.700371,0.685705
0.673352,0.627544,0.321137
0.615018,0.648253,0.501983
0.0223929,0.303072,0.619316
0.0486886,0.393496,0.0757324
0.542907,0.677068,0.132873
0.645265,0.492649,0.382034
0.139558,0.00463722,0.147702
0.557378,0.484303,0.554789
0.459339,0.0529062,0.443916
0.422069,0.490701,0.26412
0.662176,0.669543,0.0589144
0.300266,0.538182,0.103205
0.643252,0.148604,0.378376
0.4364,0.311042,0.12008
0.55009,0.664711,0.369483
0.672067,0.276834,0.29274
0.370871,0.70658,0.618317
0.315525,0.58851,0.356686
0.396743,0.26256,0.169451
0.381664,0.343994,0.637162
0.676242,0.338749,0.0761232
0.486547,0.218869,0.654121
0.272175,0.239517,0.295959
0.124752,0.510692,0.512666
0.203653,0.311227,0.386396
0.103721,0.588784,0.0622484
0.495053,0.371926,0.578948
0.627852,0.578783,0.0261376
0.467078,0.26282,0.122106
0.67079,0.509263,0.147708
0.595754,0.461133,0.266483
0.385564,0.390113,0.0816814
0.0528041,0.274799,0.113143
0.602145,0.274958,0.0184537
0.0825791,0.158079,0.563563
0.639094,0.528564,0.161498
0.339202,0.507611,0.108691
0.383848,0.540626,0.684795
0.704222,0.625939,0.288518
0.67079,0.214709,0.0852752
0.472534,0.0738975,0.656431
0.443949,0.0209987,0.0332208
0.353394,0.623771,0.500151
0.583176,0.49487,0.437626
0.613885,0.628996,0.294789
0.282268,0.0476645,0.411626
0.148625,0.0680541,0.633296
0.0307692,0.290254,0.0649271
0.647721,0.214047,0.0295091
0.291321,0.154163,0.273811
0.380448,0.685424,0.165308
0.286818,0.00672356,0.485493
0.211058,0.150695,0.196902
0.663566,0.289827,0.0966935
0.579478,0.462506,0.193237
0.363272,0.271279,0.668302
0.626076,0.620924,0.44792
0.622371,0.303642,0.609416
0.403413,0.463228,0.444102
0.380559,0.106082,0.119798
0.311606,0.46156,0.424451
0.669253,0.432321,0.383822
0.652326,0.0712456,0.607147
0.696465,0.687779,0.374902
0.525536,0.168733,0.272838
0.0950882,0.254257,0.289418
0.0795224,0.229444,0.348607
0.363746,0.435687,0.646194
0.451759,0.175697,0.222391
0.521897,0.100763,0.284263
0.633211,0.0904785,0.0156712
0.608257,0.0892659,0.274054
0.23022,0.0747489,0.498401
0.644071,0.18735,0.0395824
0.350328,0.22809,0.102694
0.699341,0.078424,0.174795
0.324917,0.664813,0.524599
0.614019,0.658131,0.405765
0.700196,0.227376,0.647265
0.269442,0.603901,0.650867
0.389116,0.437642,0.118504
0.372703,0.403781,0.579239
0.321594,0.706848,0.00239462
0.340116,0.161287,0.392401
0.276738,0.36011,0.501626
0.176682,0.584236,0.624583
0.0188965,0.522302,0.557296
0.30389,0.612264,0.698808
0.326039,0.661998,0.000443016
0.194122,0.0861089,0.12625
0.372915,0.282403,0.57695
0.175076,0.556746,0.593075
0.529416,0.233619,0.46864
0.621431,0.387651,0.511803
0.494211,0.0814229,0.261694
0.326044,0.152642,0.501567
0.263834,0.496614,0.0333656
0.496531,0.675865,0.45802
0.610881,0.676536,0.25534
0.503872,0.322157,0.421802
0.180517,0.432681,0.633057
0.257371,0.0219935,0.505431
0.244614,0.657829,0.652553
0.206842,0.144571,0.301926
0.325481,0.66783,0.564191
0.500115,0.0463428,0.440277
0.38445,0.0836448,0.48863
0.322885,0.214417,0.268156
0.0982862,0.35395,0.435708
0.3511,0.525736,0.24278
0.376854,0.351632,0.53547
0.109218,0.547138,0.420554
0.507087,0.367069,0.323395
0.309635,0.252854,0.565215
0.107325,0.389071,0.514895
0.301276,0.493177,0.465635
0.0721005,0.375285,0.697483
0.0325906,0.435248,0.416675
0.520234,0.376047,0.606203
0.116485,0.010478,0.657823
0.379908,0.451177,0.517948
0.672332,0.477273,0.03521
0.368998,0.595525,0.0160783
0.495868,0.293546,0.193829
0.584199,0.429,0.622056
0.303559,0.671067,0.23816
0.128692,0.64292,0.603785
0.408549,0.207317,0.14864
0.42411,0.258475,0.545108
0.639023,0.293161,0.59952
0.331689,0.391029,0.591737
0.19227,0.38793,0.2458
0.538936,0.423795,0.387312
0.265444,0.337194,0.230238
0.515412,0.675121,0.334642
0.371257,0.249117,0.0543541
0.14678,0.598685,0.386408
0.134398,0.570032,0.635827
0.586666,0.484152,0.644078
0.213493,0.0257267,0.149195
0.450624,0.48869,0.600845
0.341002,0.499857,0.262784
0.471834,0.298511,0.301426
0.0622874,0.537093,0.154122
0.57851,0.632544,0.194483
0.653033,0.184329,0.283566
0.605808,0.473929,0.154308
0.302539,0.391197,0.0295815
0.218709,0.687946,0.39079
0.136433,0.169858,0.594766
0.454068,0.504648,0.600123
0.438718,0.235128,0.413721
0.283494,0.271082,0.0339348
0.375184,0.375692,0.455535
0.182974,0.380357,0.439889
0.330843,0.516172,0.0538657
0.140961,0.186217,0.572134
0.469966,0.475682,0.0282567
0.252014,0.701906,0.0419056
0.210882,0.486823,0.369752
0.278556,0.517695,0.161809
0.286399,0.427909,0.67605
0.353626,0.263914,0.44983
0.649462,0.194398,0.0759084
0.355623,0.123197,0.428988
0.0294655,0.502519,0.205593
0.000532609,0.669964,0.612689
0.694316,0.246617,0.349888
0.314852,0.486952,0.688227
0.450818,0.599892,0.210768
0.632187,0.293959,0.335165
0.406211,0.61747,0.53745
0.625099,0.456163,0.558482
0.372696,0.297157,0.686425
0.527338,0.672126,0.636391
0.382056,0.319907,0.061131
0.0682076,0.406444,0.210253
0.426707,0.216778,0.255181
0.288117,0.392545,0.465182
0.151116,0.273233,0.56261
0.183159,0.183547,0.63691
0.0842974,0.622892,0.470795
0.565568,0.0726104,0.181593
0.0635744,0.169775,0.257549
0.526072,0.41628,0.254366
0.298721,0.428423,0.29057
0.069467,0.129248,0.305394
0.123307,0.700144,0.647109
0.191441,0.294216,0.295168
0.138001,0.0382896,0.412843
0.234741,0.471764,0.0130393
0.240737,0.244858,0.085711
0.601827,0.281577,0.289869
0.210342,0.163626,0.210149
0.5108,0.515478,0.0440392
0.593458,0.669752,0.613655
0.112976,0.451746,0.361932
0.0451209,0.357517,0.171966
0.658677,0.255635,0.600826
0.624627,0.437341,0.689781
0.190867,0.461719,0.541364
0.468221,0.208824,0.357554
0.340361,0.40249,0.0986835
0.507201,0.411621,0.611283
0.0904468,0.531896,0.272922
0.537001,0.658563,0.248739
0.673033,0.172064,0.643204
0.610268,0.501573,0.546731
0.345294,0.2253,0.0522091
0.338141,0.0673198,0.429638
0.0328931,0.153277,0.583113
0.381251,0.0557428,0.633316
0.0943871,0.658929,0.431189
0.207006,0.122698,0.64797
0.257596,0.37793,0.346046
0.428219,0.152364,0.470192
0.355617,0.543776,0.619568
0.289703,0.206535,0.233215
0.377317,0.0569399,0.699695
0.706576,0.559084,0.22196
0.498632,0.39402,0.502115
0.347059,0.503962,0.572977
0.635991,0.0041469,0.219895
0.241429,0.700136,0.61182
0.634964,0.690014,0.0389058
0.37375,0.3696,0.187065
0.435496,0.378533,0.621799
0.117546,0.111945,0.501633
0.231485,0.0922481,0.0336151
0.306004,0.377163,0.0750551
0.158609,0.416363,0.205978
0.620658,0.405334,0.0247377
0.531834,0.622425,0.128761
0.419279,0.0857387,0.0514963
0.26203,0.388258,0.250483
0.700827,0.280634,0.455355
0.583992,0.511537,0.692431
0.632573,0.240955,0.0314007
0.186182,0.574982,0.0546507
0.216395,0.275033,0.102956
0.577683,0.587624,0.0110232
0.0132255,0.155254,0.481509
0.0230459,0.660339,0.0941137
0.215799,0.538449,0.680546
0.615473,0.231501,0.325301
0.334264,0.0927271,0.453922
0.198113,0.273646,0.577406
0.468021,0.0232389,0.6668
0.276483,0.116121,0.0957641
0.566879,0.517233,0.503531
0.517412,0.633766,0.0621566
0.46518,0.433621,0.00788291
0.57685,0.695934,0.50323
0.333369,0.617341,0.644049
0.350607,0.305851,0.433834
0.579707,0.549506,0.486486
0.067732,0.413869,0.210775
0.186245,0.0408896,0.587861
0.484506,0.227357,0.701839
0.220248,0.519062,0.563288
0.206491,0.416069,0.259068
0.312237,0.106966,0.271855
0.363713,0.33082,0.0200982
0.380231,0.0166041,0.0072129
0.141336,0.248877,0.497645
0.365958,0.586606,0.448792
0.196331,0.330728,0.154814
0.43742,0.0787307,0.123012
0.55143,0.432006,0.376467
0.534588,0.386124,0.192539
0.48157,0.546645,0.428979
0.261104,0.608388,0.65133
0.174336,0.584796,0.0180277
0.109876,0.488635,0.149675
0.166383,0.204385,0.670007
0.691263,0.636455,0.0095739
0.377492,0.301975,0.00702073
0.313672,0.179591,0.563588
0.575343,0.347551,0.200718
0.615042,0.101199,0.673208
0.529536,0.178029,0.264477
0.0814363,0.0655755,0.227254
0.0718037,0.625112,0.0141308
0.572645,0.705618,0.270564
0.685966,0.296026,0.305037
0.490886,0.185072,0.675064
0.43823,0.175372,0.690989
0.378555,0.427947,0.43686
0.299265,0.649417,0.538282
0.0270057,0.599095,0.608651
0.282835,0.00493427,0.186923
0.421328,0.537344,0.395975
0.478621,0.537542,0.00303709
0.504999,0.550097,0.108713
0.0390481,0.168124,0.214158
0.270595,0.536072,0.580397
0.306867,0.668317,0.152545
0.616877,0.608699,0.515537
0.0382973,0.532603,0.508863
0.530306,0.511459,0.00188452
0.0581935,0.233571,0.0544744
0.109457,0.143065,0.617611
0.472663,0.67987,0.0478087
0.481777,0.0917628,0.0341635
0.217618,0.00863361,0.458954
0.543493,0.635428,0.088855
0.30525,0.198573,0.0486848
0.459945,0.221941,0.0109305
0.582178,0.403222,0.653552
0.561945,0.436733,0.557178
0.240793,0.164254,0.270769
0.289372,0.134077,0.247797
0.661626,0.565561,0.422866
0.0481542,0.228254,0.227568
0.0108769,0.37412,0.656586
0.0593568,0.424605,0.437278
0.187104,0.368018,0.00731267
0.443434,0.146096,0.701841
0.443148,0.328553,0.101103
0.648279,0.555204,0.217371
0.198028,0.702976,0.331018
0.579992,0.338607,0.499143
0.383373,0.322531,0.693921
0.4373,0.0109604,0.443588
0.458925,0.430321,0.379766
0.610774,0.456923,0.184014
0.639976,0.0383781,0.53185
0.474689,0.247048,0.606557
0.591907,0.092408,0.330322
0.382885,0.0359981,0.640735
0.00721826,0.288655,0.0396861
0.28557,0.474319,0.241136
0.575825,0.083248,0.547341
0.209166,0.315017,0.323647
0.532978,0.0941979,0.19709
0.59584,0.275696,0.13129
0.329625,0.325386,0.0579515
0.447577,0.297218,0.704433
0.628685,0.668474,0.362444
0.114679,0.31415,0.409333
0.296953,0.466656,0.226433
0.137515,0.620506,0.564216
0.67264,0.320923,0.492975
0.136471,0.317381,0.400678
0.320768,0.1806,0.340788
0.650087,0.167636,0.0960333
0.650008,0.403004,0.70198
0.441651,0.646912,0.378539
0.0850302,0.26401,0.347146
0.592375,0.403944,0.253939
0.146319,0.400494,0.506198
0.410909,0.394373,0.151254
0.348324,0.0338357,0.0960576
0.0694827,0.501457,0.701963
0.609968,0.636712,0.585573
0.237927,0.583237,0.0329234
0.643036,0.0760704,0.264021
0.67315,0.0927896,0.344228
0.43944,0.433032,0.499417
0.478205,0.493334,0.420128
0.490829,0.0318944,0.676734
0.630966,0.41676,0.385654
0.00985276,0.476502,0.515263
0.305029,0.614177,0.135711
0.586766,0.410226,0.384474
0.626133,0.542547,0.444463
0.511029,0.391748,0.32698
0.0981901,0.124333,0.238315
0.491676,0.0681636,0.667394
0.662747,0.697356,0.685901
0.318014,0.0457879,0.352652
0.336788,0.466617,0.667507
0.3207,0.255879,0.228389
0.485767,0.0944397,0.0648656
0.460062,0.590233,0.364119
0.45108,0.678753,0.699374
0.183622,0.642835,0.660937
0.42326,0.283169,0.40501
0.25108,0.48605,0.442256
0.526907,0.0223745,0.685352
0.459283,0.218801,0.249253
0.0115924,0.124992,0.536742
0.0136854,0.226309,0.684133
0.575903,0.341754,0.599825
0.175527,0.33723,0.0532071
0.471541,0.168384,0.296779
0.18443,0.663089,0.00481564
0.402009,0.446417,0.626663
0.493968,0.0269074,0.474442
0.573984,0.499458,0.233493
0.544334,0.617854,0.654685
0.112764,0.270641,0.701602
0.707032,0.252937,0.000608729
0.163857,0.400918,0.639496
0.282926,0.63737,0.3825
0.436256,0.276093,0.574473
0.623775,0.337428,0.202681
0.280459,0.613063,0.00158378
0.118494,0.704037,0.664428
0.400164,0.548799,0.70334
0.334561,0.137919,0.284754
0.310813,0.4016,0.593838
0.174833,0.00380298,0.617571
0.108851,0.198005,0.402918
0.641659,0.0296941,0.280465
0.545,0.34065,0.00968931
0.204471,0.1945,0.617271
0.160032,0.16126,0.528766
0.124187,0.214586,0.0727067
0.241405,0.507232,0.358588
0.496269,0.24001,0.575172
0.132681,0.112472,0.155966
0.436918,0.57703,0.674373
0.688727,0.283626,0.0520015
0.165784,0.231188,0.273196
0.218429,0.478168,0.257533
0.187111,0.113481,0.170825
0.293304,0.241648,0.230369
0.172084,0.0952016,0.029336
0.493671,0.30388,0.198584
0.519424,0.434177,0.460652
0.435213,0.0542014,0.687076
0.698834,0.182299,0.346635
0.244939,0.638262,0.70708
0.0540427,0.411151,0.0245475
0.42251,0.498478,0.552078
0.509735,0.438451,0.0796734
0.672793,0.698083,0.353034
0.289892,0.307155,0.603564
0.24192,0.533311,0.684209
0.351857,0.0974138,0.244967
0.0600306,0.147242,0.0859724
0.421424,0.298776,0.271692
0.230403,0.0155155,0.143832
0.362032,0.357142,0.665757
0.309231,0.378722,0.115441
0.489707,0.662433,0.37721
0.298898,0.659745,0.528636
0.456672,0.610784,0.495407
0.372491,0.129266,0.0498925
0.659571,0.209616,0.394
0.349066,0.602674,0.312011
0.00231102,0.247764,0.368428
0.0614712,0.421913,0.135774
0.597877,0.233001,0.429902
0.0750861,0.101549,0.341114
0.228531,0.445517,0.690071
0.306747,0.476498,0.311328
0.0675615,0.557817,0.00261004
0.459012,0.419047,0.136737
0.666492,0.240787,0.70145
0.276381,0.0787772,0.519554
0.389234,0.536477,0.552744
0.154161,0.238195,0.260129
0.308941,0.524323,0.103198
0.663329,0.439351,0.522857
0.595798,0.593157,0.123246
0.198152,0.482878,0.47821
0.157309,0.154126,0.0160929
0.318432,0.176104,0.478802
0.360731,0.579545,0.419615
0.023805,0.479604,0.705707
0.0746893,0.0796545,0.669016
0.703114,0.273984,0.228526
0.605282,0.615484,0.276184
0.379511,0.0222152,0.394107
0.387834,0.595049,0.614762
0.422724,0.0861038,0.395184
0.391263,0.622926,0.0413443
0.18598,0.318479,0.63788
0.599526,0.171891,0.459789
0.389767,0.276491,0.44492
0.136488,0.45369,0.15991
0.166608,0.565411,0.41031
0.464575,0.373649,0.447844
0.224706,0.143314,0.292182
0.5175,0.136845,0.519727
0.647245,0.0561099,0.173374
0.113865,0.68779,0.34473
0.466353,0.335172,0.611192
0.0765997,0.223651,0.660994
0.143939,0.0076402,0.686932
0.617326,0.364518,0.271226
0.10342,0.189628,0.0856868
0.679852,0.617593,0.24782
0.0373544,0.608896,0.00453699
0.510666,0.554033,0.280214
0.0629698,0.641479,0.536522
0.0387622,0.3364,0.223022
0.598297,0.464514,0.0434989
0.201576,0.575092,0.0465287
0.0930476,0.614045,0.324226
0.606856,0.430737,0.441477
0.193085,0.300687,0.452816
0.564182,0.17333,0.555812
0.519398,0.107662,0.693274
0.443094,0.201449,0.0311264
0.49214,0.0946067,0.587173
0.125954,0.0019909,0.571472
0.0727416,0.576255,0.254623
0.130319,0.50852,0.638866
0.00347587,0.532777,0.402217
0.125955,0.447815,0.698477
0.356354,0.607346,0.341462
0.405833,0.0822949,0.07268
0.334473,0.180131,0.0519985
0.60141,0.165014,0.304532
0.466814,0.675887,0.268947
0.676801,0.225263,0.611265
0.564878,0.213532,0.344408
0.572194,0.612709,0.383566
0.418427,0.563367,0.652909
0.310858,0.148601,0.302707
0.447474,0.100798,0.415785
0.668198,0.184624,0.704537
0.137076,0.633354,0.470427
0.0254192,0.581475,0.209117
0.665393,0.310955,0.241462
0.291006,0.158868,0.479512
0.39222,0.0614638,0.31755
0.230795,0.043959,0.452789
0.156888,0.0610887,0.0375027
0.0147441,0.217367,0.51066
0.368319,0.563813,0.670588
0.512184,0.431339,0.688597
0.682023,0.565612,0.448737
0.623537,0.684051,0.088126
0.261119,0.558523,0.388377
0.337712,0.257617,0.272598
0.0809759,0.568176,0.629952
0.530211,0.0712744,0.643862
0.569515,0.569163,0.495995
0.31327,0.433546,0.202259
0.391466,0.62504,0.351131
0.186411,0.487901,0.38348
0.225318,0.0874337,0.649172
0.290615,0.291869,0.213461
0.166266,0.660208,0.46982
0.208036,0.170879,0.300559
0.37195,0.142241,0.503029
0.666241,0.568305,0.37725
0.109815,0.170699,0.00528166
0.603628,0.703333,0.679573
0.327515,0.543608,0.214722
0.176886,0.155304,0.186813
0.345491,0.557829,0.100756
0.151541,0.0659324,0.289148
0.0898518,0.312034,0.0326891
0.159832,0.188492,0.0534851
0.0240016,0.275411,0.554519
0.19351,0.637921,0.229361
0.484382,0.00859111,0.0490041
0.0911635,0.443094,0.275894
0.412666,0.327796,0.271076
0.141269,0.0722236,0.27501
0.326029,0.00731359,0.358742
0.507519,0.564406,0.371553
0.499177,0.209627,0.702611
0.315867,0.0952722,0.285812
0.460817,0.661606,0.566851
0.00154288,0.449894,0.135185
0.481641,0.285952,0.468975
0.0269905,0.262954,0.143253
0.550186,0.642094,0.0122998
0.0665183,0.38312,0.657068
0.0133352,0.552282,0.00477475
0.672843,0.47808,0.157792
0.353864,0.695547,0.378139
0.0477264,0.368444,0.313935
0.54546,0.14154,0.616212
0.691319,0.536446,0.394342
0.459127,0.307719,0.176456
0.692068,0.454243,0.177485
0.105513,0.612724,0.597342
0.68448,0.425391,0.0325208
0.474167,0.555153,0.00155586
0.243336,0.034427,0.687877
0.311441,0.183036,0.0413915
0.186163,0.0452461,0.302807
0.544117,0.36722,0.671818
0.0381959,0.276923,0.0623453
0.37708,0.50988,0.18296
0.599469,0.20568,0.344216
0.338282,0.486855,0.422951
0.253293,0.613226,0.0363379
0.477857,0.312304,0.675995
0.579033,0.25178,0.139059
0.584522,0.453057,0.0900898
0.647806,0.638906,0.098921
0.52067,0.205861,0.0602399
0.687758,0.367434,0.337368
0.278865,0.598364,0.581562
0.662609,0.522762,0.647664
0.423951,0.446561,0.666908
0.187472,0.107424,0.68804
0.19115,0.349794,0.416921
0.362018,0.147433,0.450738
0.375213,0.235141,0.404101
0.533761,0.0453344,0.441378
0.530989,0.331912,0.138887
0.454141,0.482991,0.0174592
0.270031,0.355014,0.113152
0.131777,0.42759,0.695563
0.317554,0.0896288,0.225708
0.516085,0.679606,0.171019
0.254587,0.00546978,0.661051
0.230888,0.534694,0.177156
0.0968099,0.47459,0.52747
0.689201,0.0704336,0.166366
0.125892,0.0355388,0.205153
0.582246,0.1967,0.419435
0.0780769,0.268143,0.603968
0.52038,0.565242,0.358791
0.403085,0.598391,0.0328458
0.374872,0.623001,0.529122
0.482733,0.343816,0.587603
0.58983,0.616745,0.49876
0.286954,0.615897,0.0165056
0.153215,0.554819,0.365434
0.594566,0.0674454,0.534782
0.262631,0.514959,0.0483901
0.393843,0.542047,0.198747
0.526429,0.361732,0.493162
0.546755,0.288117,0.687837
0.0853291,0.193113,0.417918
0.66923,0.438688,0.26281
0.136519,0.0647359,0.105955
0.227209,0.162052,0.288268
0.217054,0.034752,0.311382
0.0106602,0.272274,0.588398
0.156608,0.433334,0.208111
0.0203274,0.323404,0.214983
0.0489667,0.276216,0.538074
0.617139,0.136108,0.372819
0.414705,0.10411,0.483283
0.32467,0.622586,0.474892
0.268367,0.0168387,0.482107
0.6738,0.0324606,0.145061
0.589689,0.315532,0.0310354
0.217672,0.324962,0.393187
0.592079,0.562277,0.212266
0.267621,0.131792,0.577777
0.693022,0.362277,0.658972
0.486366,0.133955,0.669709
0.528103,0.191785,0.148924
0.705168,0.218519,0.594056
0.67746,0.265313,0.667235
0.275037,0.262658,0.10091
0.27757,0.696635,0.640155
0.351825,0.195381,0.359565
0.647985,0.524449,0.418164
0.198003,0.325563,0.659655
0.25951,0.49755,0.277087
0.41304,0.541472,0.342102
0.43168,0.0262955,0.122243
0.0944722,0.227007,0.602653
0.615194,0.550843,0.553389
0.13383,0.632763,0.152931
0.650166,0.332044,0.593746
0.566095,0.636024,0.505765
0.66192,0.191352,0.596446
0.165174,0.0376009,0.671019
0.632682,0.658334,0.0428892
0.636535,0.394157,0.140133
0.482485,0.227189,0.522465
0.452174,0.0741155,0.58507
0.325135,0.115967,0.110967
0.441461,0.0151884,0.285015
0.442803,0.52418,0.147397
0.285601,0.616869,0.0854837
0.249605,0.10401,0.284456
0.0539973,0.530318,0.447698
0.342383,0.632706,0.609884
0.598091,0.590619,0.43842
0.509113,0.147065,0.300853
0.619238,0.187178,0.585852
0.646976,0.292079,0.554893
0.0472787,0.214222,0.010513
0.475194,0.519588,0.534396
0.343659,0.176988,0.0104526
0.317064,0.0959867,0.652127
0.436596,0.324299,0.562332
0.0313232,0.706696,0.0365783
0.503383,0.509235,0.260881
0.339393,0.613045,0.160576
0.692105,0.264074,0.264578
0.70203,0.314869,0.107676
0.584084,0.69587,0.378952
0.362555,0.0651088,0.587146
0.246369,0.119663,0.276675
0.339237,0.425904,0.702192
0.62255,0.292433,0.450578
0.273983,0.599646,0.147798
0.482157,0.346127,0.214193
0.673178,0.51251,0.680787
0.168736,0.0835646,0.0344634
0.0893861,0.358582,0.158436
0.389421,0.345918,0.136897
0.388201,0.603195,0.699611
0.405752,0.264952,0.235294
0.347286,0.168329,0.428075
0.364217,0.705271,0.488992
0.48622,0.110754,0.00696112
0.239643,0.0577324,0.691058
0.278364,0.323904,0.596336
0.398465,0.704048,0.381953
0.0372676,0.543983,0.403281
0.36116,0.603431,0.70558
0.428028,0.0851315,0.665387
0.690674,0.271079,0.462658
0.529105,0.072283,0.198258
0.0568625,0.633876,0.627867
0.531795,0.233677,0.308147
0.495468,0.253278,0.0418845
0.64369,0.640664,0.163128
0.479303,0.374339,0.342069
0.615462,0.147308,0.41046
0.0611649,0.293226,0.497793
0.0683021,0.407273,0.169068
0.703919,0.343114,0.0114256
0.0315788,0.0324419,0.43447
0.563999,0.550433,0.19827
0.661351,0.240665,0.518709
0.2791,0.466747,0.66213
0.320122,0.0106672,0.504841
0.53032,0.205036,0.639102
0.503015,0.495499,0.509829
0.417355,0.156143,0.276753
0.451269,0.471394,0.701783
0.654845,0.171668,0.615325
0.334542,0.544856,0.161122
0.0603881,0.147287,0.16496
0.352908,0.359322,0.311056
0.292413,0.0293253,0.101502
0.524407,0.632533,0.0108476
0.345293,0.661418,0.542085
0.437415,0.450302,0.512399
0.301735,0.0346966,0.193439
0.534161,0.18,0.427106
0.272126,0.262889,0.0819352
0.540189,0.257288,0.381875
0.58472,0.319354,0.0176458
0.336188,0.240696,0.0391369
0.678536,0.140699,0.506111
0.459703,0.501385,0.256615
0.300909,0.087387,0.403179
0.352052,0.358108,0.226986
0.262144,0.641585,0.541163
0.179472,0.351457,0.400039
0.0507406,0.491293,0.000909411
0.096769,0.441135,0.085497
0.395145,0.645977,0.222799
0.507464,0.592274,0.0449843
0.528319,0.646572,0.527454
0.651466,0.345128,0.424314
0.14849,0.0403691,0.463003
0.599336,0.62776,0.29904
0.603234,0.21727,0.680203
0.50202,0.510913,0.588221
0.00236924,0.449281,0.443478
0.620371,0.0715389,0.673437
0.290567,0.425909,0.530059
0.501766,0.108937,0.562297
0.324991,0.426259,0.183399
0.599125,0.100547,0.0961621
0.227882,0.188887,0.465153
0.323378,0.51118,0.246132
0.0571889,0.0204437,0.515339
0.0376005,0.00714805,0.0712085
0.333479,0.140237,0.691383
0.239937,0.261295,0.253776
0.323699,0.34425,0.552535
0.517586,0.363336,0.348807
0.597735,0.682774,0.20681
0.458761,0.405825,0.0911959
0.573277,0.113256,0.0938958
0.230414,0.657544,0.507298
0.157297,0.470547,0.191633
0.23207,0.290479,0.146678
0.605842,0.562889,0.544314
0.53219,0.0438685,0.148249
0.385506,0.385494,0.178599
0.371652,0.367838,0.357935
0.191745,0.373807,0.490647
0.528119,0.25282,0.670058
0.156805,0.570225,0.0440444
0.00172565,0.084952,0.123855
0.318222,0.0167103,0.479899
0.629166,0.44201,0.559186
0.674898,0.264603,0.000669239
0.447172,0.593653,0.647194
0.428469,0.626821,0.46793
0.0786707,0.573882,0.349328
0.12792,0.658632,0.375664
0.466168,0.557115,0.706795
0.65219,0.0922275,0.392625
0.0211368,0.215666,0.0234462
0.489163,0.465893,0.312123
0.168389,0.586222,0.390727
0.205988,0.59428,0.231034
0.151615,0.162297,0.0413936
0.518443,0.179716,0.040212
0.466916,0.579029,0.0585528
0.201515,0.186441,0.0933281
0.0399113,0.158394,0.50598
0.0996137,0.594036,0.00863729
0.144984,0.125276,0.126517
